TIME,WBHP:A-1H,WBHP:A-2AH,WBHP:A-3H,WBHP:A-5H,WGIR:A-1H,WGIR:A-2AH,WGIR:A-3H,WGIR:A-5H,WGOR:A-1H,WGOR:A-2AH,WGOR:A-3H,WGOR:A-5H,WGPT:A-1H,WGPT:A-2AH,WGPT:A-3H,WGPT:A-5H,WGPR:A-1H,WGPR:A-2AH,WGPR:A-3H,WGPR:A-5H,WOPT:A-1H,WOPT:A-2AH,WOPT:A-3H,WOPT:A-5H,WOPR:A-1H,WOPR:A-2AH,WOPR:A-3H,WOPR:A-5H,WPI1:A-1H,WPI1:A-2AH,WPI1:A-3H,WPI1:A-5H,WWCT:A-1H,WWCT:A-2AH,WWCT:A-3H,WWCT:A-5H,
6910.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
6940.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
6971.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
7002.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
7030.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
7061.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
7091.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
7122.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
7152.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
7183.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
7214.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
7244.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
7275.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
7305.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
7336.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
7367.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
7395.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
7426.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
7456.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
7487.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
7517.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
7548.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
7579.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
7609.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
7640.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
7670.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
7701.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
7702.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
7703.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
7732.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
7761.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
7792.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
7822.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
7853.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
7883.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
7914.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
7945.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
7975.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
8006.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
8036.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
8067.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
8098.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
8126.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
8157.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
8187.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
8218.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
8248.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
8279.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
8310.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
8340.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
8343.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
8353.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
8371.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
8401.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
8432.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
8463.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
8490.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
