TIME,WBHP:A-1H,WBHP:A-2AH,WBHP:A-3H,WBHP:A-5H,WGIR:A-1H,WGIR:A-2AH,WGIR:A-3H,WGIR:A-5H,WGOR:A-1H,WGOR:A-2AH,WGOR:A-3H,WGOR:A-5H,WGPT:A-1H,WGPT:A-2AH,WGPT:A-3H,WGPT:A-5H,WGPR:A-1H,WGPR:A-2AH,WGPR:A-3H,WGPR:A-5H,WOPT:A-1H,WOPT:A-2AH,WOPT:A-3H,WOPT:A-5H,WOPR:A-1H,WOPR:A-2AH,WOPR:A-3H,WOPR:A-5H,WPI1:A-1H,WPI1:A-2AH,WPI1:A-3H,WPI1:A-5H,WWCT:A-1H,WWCT:A-2AH,WWCT:A-3H,WWCT:A-5H,
4657.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
4687.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
4718.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
4748.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
4779.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
4810.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
4839.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
4870.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
4900.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
4931.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
4961.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
4992.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5023.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5053.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5084.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5114.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5145.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5176.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5204.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5235.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5265.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5296.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5326.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5357.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5388.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5418.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5449.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5479.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5510.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5541.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5569.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5600.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5630.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5661.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5691.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5722.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5753.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5783.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5814.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5844.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5875.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5906.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5934.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5941.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5942.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5965.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5995.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
6026.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
6056.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
6087.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
6118.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
6148.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
6179.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
6209.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
6240.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
6271.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
6300.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
6331.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
6361.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
6392.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
6422.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
6453.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
6484.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
6514.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
6545.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
6575.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
6606.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
6637.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
6665.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
6696.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
6726.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
6757.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
6787.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
6818.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
6849.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
6879.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
6910.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
6940.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
6971.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
7002.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
7030.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
7061.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
7091.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
7122.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
7152.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
7183.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
7214.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
7244.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
7275.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
7305.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
7336.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
7367.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
7395.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
7426.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
7456.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
7487.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
7517.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
7548.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
7579.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
7609.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
7640.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
7670.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
7701.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
7702.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
7703.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
7732.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
7761.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
7792.00,0,0,0,0,0,0,0,0,0,0,0,0,4.11633e+08,1.71538e+08,1.50733e+08,1.85343e+08,0,0,0,0,4.2177e+06,1.69046e+06,1.73279e+06,1.70932e+06,0,0,0,0,0,0,0,0,0,0,0,0,
